id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language,SourceFile
8041576,result,395,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSUNnOFpUZ2d3RRAB,t,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,Becamex International Hospital,5 years ago,2018-08-09 00:45:35.506+00,https://lh5.googleusercontent.com/p/AF1QipNSflgIyL8ph-CNDzmL3FcO_TwIHLMzrxGJOsIA,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnOFpUZ2d3RRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgICg8ZTggwE%7CCgwI752u2wUQgKDUkgI%7C?hl=en,,3,"Spacious, airy, comfortable but service is not good",5,956,Nguyễn Trung Hải,https://www.google.com/maps/contrib/110337055373528905885?hl=en,110337055373528905885,197,https://lh3.googleusercontent.com/a-/ALV-UjURC3G_9elx4wemK0BVj4LqbgDzl5Mc87qsRJIDRpU-baOhN0sO=s120-c-rp-mo-ba5-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:20.706639+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041577,result,396,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSUQxc3BUM29nRRAB,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,Becamex International Hospital,3 months ago,2024-01-06 09:11:04.435534+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQxc3BUM29nRRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgID1spT3ogE%7CCgwIqLLkrAYQsPHWzwE%7C?hl=en,,5,Peace of mind when treated here,0,956,toi ho,https://www.google.com/maps/contrib/100158147184369893698?hl=en,100158147184369893698,1,https://lh3.googleusercontent.com/a/ACg8ocJH0Jbtsq0RJm_vpTU313PC1cOpDPs37aUEXwZa0IZ_p251=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:21.041481+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041578,result,397,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSUQtMTlmM1Z3EAE,t,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,Becamex International Hospital,a year ago,2022-12-12 01:14:52.954537+00,"https://lh5.googleusercontent.com/p/AF1QipMCo_jzPPpahUYTXroOkO-blucTv7cPZsWQFE2I, https://lh5.googleusercontent.com/p/AF1QipMkXQV_jAk8heFods5tB0ks1uG3PvKcu85wZp22",2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtMTlmM1Z3EAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgID-19f3Vw%7CCgsIuoHanAYQiJvMZQ%7C?hl=en,,5,"Clean, professional service.",0,956,Bùi Quang Tiến,https://www.google.com/maps/contrib/101749775583120172623?hl=en,101749775583120172623,58,https://lh3.googleusercontent.com/a-/ALV-UjXzSdjJuoQ93RQlzgAOeCcs2jeiEv-YVWM9WnKk7FQsSRkSMmPvUA=s120-c-rp-mo-ba4-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:21.382045+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041579,result,398,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSURhc3NIaVd3EAE,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,Becamex International Hospital,2 years ago,2021-08-18 06:46:35.12587+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURhc3NIaVd3EAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIDassHiWw%7CCgsIy9nyiAYQsL-CPA%7C?hl=en,"Chào bạn, bạn vui lòng gọi 0274 3 681 681 (phím 1) để trình bày chi tiết sự việc. Bệnh viện sẽ tiếp nhận, xác minh trường hợp này và phản hồi cho bạn.",1,"The hospital refused to rescue the patient as soon as his family brought him to the emergency room but was still kicked out. Where are the doctors and medical ethics of the industry? Where are they in saving people? When his family took him by motorbike to another hospital, he was in critical condition. He did not survive and passed away due to a stroke and severe brain hemorrhage. Every day I watched the news and saw the doctors and nurses working hard to save him. People. So why do people come to the emergency room and not accept emergency treatment and instead send them away? A life has passed away. It's a crime. Becamex Binh Duong.",3,956,Nguyễn Duyên,https://www.google.com/maps/contrib/110871137120411047425?hl=en,110871137120411047425,1,https://lh3.googleusercontent.com/a/ACg8ocKwHmRlnYR8PQlnsTiL4pZJl-GohXi25UIZgoA8ZJNp0rKFig=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:21.744041+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041580,result,399,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSURPb2N5a3RRRRAB,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,Becamex International Hospital,a year ago,2022-07-07 04:51:35.834336+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPb2N5a3RRRRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIDOocyktQE%7CCgwI18yZlgYQgOrrjQM%7C?hl=en,"Chào bạn, Những vấn đề thuộc phạm trù BHYT, bệnh viện sẽ làm theo quy định của BHYT ạ. Bạn có thể gọi hotline 0274 3 681 681 (phím 1) để được giải thích chi tiết trường hợp của mình bạn nhé.",1,"Essence of insurance for circumventing the law: pay 80% and still have 24%, deduct the insurance money for the reason of leaving early,",3,956,Nguyen Thuong,https://www.google.com/maps/contrib/114526113678173614907?hl=en,114526113678173614907,4,https://lh3.googleusercontent.com/a-/ALV-UjV3d8kdOIAwfvls0jtTZcvbvxNKg0uH3OnFQSN0H7EJEc--uUZn=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:22.053612+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041581,result,400,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSURVOEttZU9nEAE,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,Becamex International Hospital,4 years ago,2019-08-12 03:27:30.459128+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVOEttZU9nEAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIDU8KmeOg%7CCgwIornD6gUQwPn22gE%7C?hl=en,,4,"Compared to other international hospitals, Becamex hospital is probably cheaper. On many occasions, I saw that the staff was also friendly and cute, but why did so many people comment so harshly? Experience being a patient and nursing > 10 times.",3,956,tran hong loan,https://www.google.com/maps/contrib/101780073632160501017?hl=en,101780073632160501017,1,https://lh3.googleusercontent.com/a-/ALV-UjV3AGmh_undub9h5Bp-ExoqUIU9ebLCiDbRm0FeyXWhB_2MZjdG=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:22.414741+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041582,result,401,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSUN5Z0p6UndnRRAB,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,3 years ago,2021-01-15 03:16:23.519573+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5Z0p6UndnRRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgICygJzRwgE%7CCgwIh5KEgAYQiJzg9wE%7C?hl=en,"Chào bạn, rất tiếc về trải nghiệm chưa tốt của bạn tại Bệnh viện. Bạn có thể gọi đường dây nóng 0274 3 681 681 (phím1) để phản ánh chi tiết vấn đề của bạn. Bệnh viện sẽ tiếp nhận, xác minh và phản hồi cho bạn. Xin cảm ơn!",3,"Waiting for an ultrasound for more than an hour, no one jumped in... entered the room and didn't see anyone? So what is the use of software? Sitting and waiting without any notification.... just at the district level, don't put international in the name to cause confusion",0,956,Thư Anh,https://www.google.com/maps/contrib/116372109583962216311?hl=en,116372109583962216311,2,https://lh3.googleusercontent.com/a-/ALV-UjXWqhhKPKRkvjTwkYN3oZppe9s76f1lWun8RGSK66r1mVIcMjs=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:23.1612+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041583,result,402,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSURrMjk2eFV3EAE,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,4 years ago,2019-07-09 03:55:21.903257+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURrMjk2eFV3EAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIDk296xUw%7CCgwIqqKQ6QUQoOrfzAM%7C?hl=en,,1,"Waiting for the results for 3 hours, I didn't ask for more, saying I had to examine the whole hospital. I'm not lucky... I can't help it. I'm already sick. I can't even wait until the afternoon. I'm going to die.",6,956,Cương Nguyễn,https://www.google.com/maps/contrib/111621781921258386362?hl=en,111621781921258386362,1,https://lh3.googleusercontent.com/a-/ALV-UjU0zNTKCaPZs_aYCZ6GC5ILc72EI0rf0NQdESHiBzpGiE-GAwo=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:23.435531+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041584,result,403,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSUR3NHZtTWlRRRAB,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,5 years ago,2018-10-15 02:25:11.526124+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR3NHZtTWlRRRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIDw4vmMiQE%7CCgwIh_WP3gUQ4Ifw-gE%7C?hl=en,,1,"Too unprofessional. As ignorant as a cow wearing a bow tie. I had an appointment: the date and time to come for the ultrasound, but when I went to ask the security guard, he asked me to wait for a number. I asked the ultrasound nurse and said if I had an ultrasound, I told the security guard to bring me up to the priority counter to pick up the number, and then I met him. The hospital is a ""cow"" Tran Phat Loi (I heard he is the security manager) said he doesn't give any priority, who told you to call me out here, the hospital's regulations only give priority to people who make appointments through the switchboard..._ Very rude attitude towards patients. So please let me ask, what is the point of directly registering for a specific appointment date and time nearly a month in advance when you still force people to draw numbers when they arrive? And isn't registering like registering via hotline? There are so many people but there's so much that work is slow and useless/storage/emulated/0/zalo/picture/95ed207b2aabe88246ee07c90bf6e25d.jpg",11,956,Văn Tùng Dương,https://www.google.com/maps/contrib/111440490668965573343?hl=en,111440490668965573343,1,https://lh3.googleusercontent.com/a/ACg8ocLRAibVQtRvSC6zwuD5_RC96sanko7apXosCyEJx4LWYmGZNQ=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:23.714136+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041585,result,404,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSUNBMnZPbWVnEAE,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,6 years ago,2017-04-06 02:37:24.588+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBMnZPbWVnEAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgICA2vOmeg%7CCgwIsLWC1QUQwMKJuQM%7C?hl=en,,1,"Working slowly!!! There are so many patients that they make us wait all day. The consultant is not professional. When needed, he is nowhere to be seen. He leaves while working and misses the patient's paperwork. Anyone who comes out of the examination complains and curses.",4,956,Nguyễn Thị Kim Phụng,https://www.google.com/maps/contrib/109474391910168350630?hl=en,109474391910168350630,2,https://lh3.googleusercontent.com/a-/ALV-UjVxFIa4TgyLz52cwgnHakv4a9yjQ3WLEudFg8IY_HlABWu60CHbeQ=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:23.997642+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041586,result,405,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSUNHak1HbVlnEAE,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,2 years ago,2021-10-22 03:36:01.609917+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHak1HbVlnEAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgICGjMGmYg%7CCgwIoePIiwYQyLDqogI%7C?hl=en,,2,"Calling the hotline to the customer service staff, they spoke in a disinterested manner, claiming to be friends, talking and shouting loudly, this happened many times. dissatisfaction",3,956,Sông Thương,https://www.google.com/maps/contrib/104220582631528688347?hl=en,104220582631528688347,1,https://lh3.googleusercontent.com/a-/ALV-UjWQqeHsWHRvuy87zmfZWFcAvBrroAmSM60M2joRUM7x1rOxVeeG=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:24.277725+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041587,result,406,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSUMwdVpLTHBRRRAB,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,4 years ago,2019-10-03 03:21:01.813366+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwdVpLTHBRRRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIC0uZKLpQE%7CCgwI4dPV7AUQiIX-uAE%7C?hl=en,,1,"I also work in a hospital environment but have never seen a hospital that speaks to customers like this call center. Called her to make an appointment and asked for the patient's number. I didn't remember and told her to prepare in advance next time.. that's really weird.. it's a service place, so at least one's manners must be a little polite.. If it wasn't because it was too far away, I wouldn't have bothered to check there..",4,956,Lên Ngô,https://www.google.com/maps/contrib/111926473339101328903?hl=en,111926473339101328903,1,https://lh3.googleusercontent.com/a/ACg8ocI11HLdSWIPWKmRCM3nk_axhAfEirOMTbwwOBAn6kgVLIQ9rw=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:24.542032+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041588,result,407,1.2385137861630556e+19,ChZDSUhNMG9nS0VJQ0FnSURBLUpQYUt3EAE,t,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,7 years ago,2017-04-11 03:26:44.074+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBLUpQYUt3EAE!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgIDA-JPaKw%7CCgsI4JqxxwUQwLvHPA%7C?hl=en,,1,"Reputable international hospital. Business is slow as a crawl, there are a few patients waiting for nearly 2 hours, the way when the name is called and the number is read, you know you're skydiving.",7,956,Thiện Nguyễn,https://www.google.com/maps/contrib/105957177887861280888?hl=en,105957177887861280888,115,https://lh3.googleusercontent.com/a-/ALV-UjVbjtmdCqHJcHot17AR5delBKCI2rtyQVrzb1-FAXDZ7rK9TTRQ=s120-c-rp-mo-ba5-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:24.90321+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
8041589,result,408,1.2385137861630556e+19,ChdDSUhNMG9nS0VJQ0FnSUNFMi1Qd3ZRRRAB,f,vi,Google,ChIJLaTZ6I_XdDERRfW6EETZ4Ks,,4 years ago,2019-06-17 12:51:39.489628+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNFMi1Qd3ZRRRAB!2m1!1s0x0:0xabe0d94410baf545!3m1!1s2@1:CIHM0ogKEICAgICE2-PwvQE%7CCgwI25me6AUQ4MK86QE%7C?hl=en,,1,The operator speaks in a non-considerate tone to customers who call to make an appointment but has this attitude. Find another place to get examined because there are many hospitals,7,956,phuong huahong,https://www.google.com/maps/contrib/110661661626285881731?hl=en,110661661626285881731,1,https://lh3.googleusercontent.com/a/ACg8ocIRxhxijWjnu2tnZQ4PgmWAjimtZdSIt_lFACosWMidETx-NA=s120-c-rp-mo-br100,,0x0:0xabe0d94410baf545,2024-05-03 10:04:25.29194+00,"https://www.google.com/maps/place/Becamex+International+Hospital/@10.9040943,106.5656015,12z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d78fe8d9a42d:0xabe0d94410baf545!8m2!3d10.9040943!4d106.7097971!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmdaHSIbYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5nkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxORGd5UW1oQlJSQULgAQA!16s%2Fg%2F11fm7f7c8k?entry=ttu",most_relevant,English (United States),Google Maps Reviews BIH
